0.7974024415016174,0.6678458452224731,0.31096386909484863,15.39442253112793,0.5242202877998352,0.42574867606163025,0.01
0.5883961915969849,0.7107377052307129,0.31378602981567383,1.4198784828186035,0.55474454164505,0.4176369607448578,0.01
0.4696670174598694,0.7831822633743286,0.3520604372024536,0.8952631950378418,0.7246184349060059,0.4125727117061615,0.01
0.3832102119922638,0.8347704410552979,0.38044700026512146,0.9322592616081238,0.6974120736122131,0.4132920503616333,0.01
0.34198716282844543,0.8544476628303528,0.39447692036628723,1.099765658378601,0.615792989730835,0.4203423857688904,0.01
0.3245083689689636,0.8642494082450867,0.400775671005249,0.3202373683452606,0.8706038594245911,0.43867000937461853,0.01
0.30286216735839844,0.8731667995452881,0.4080659747123718,0.692836344242096,0.746516227722168,0.43631160259246826,0.01
0.2904341220855713,0.8816419839859009,0.41216328740119934,0.7962349057197571,0.6728599667549133,0.419475257396698,0.01
0.27741193771362305,0.8869481682777405,0.4160047173500061,0.6311265826225281,0.7206370234489441,0.41582730412483215,0.01
0.2680017352104187,0.8906330466270447,0.41881489753723145,0.2922326922416687,0.8666224479675293,0.4102119505405426,0.01
0.26023048162460327,0.8934335708618164,0.42171618342399597,0.41955846548080444,0.7923026084899902,0.35922911763191223,0.01
0.2520751357078552,0.8954970836639404,0.42387115955352783,0.33132633566856384,0.8593231439590454,0.36763158440589905,0.01
0.24508391320705414,0.899771511554718,0.4261152744293213,0.420634925365448,0.8015925884246826,0.38676637411117554,0.01
0.2390064150094986,0.9035301208496094,0.4281066656112671,0.30037161707878113,0.8752488493919373,0.42881593108177185,0.01
